age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration_mins,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
53.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.466666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
35.0,6.0,,5.0,1.0,1.0,1.0,1.0,11.0,4.0,3.683333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
28.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,4.816666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
25.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,2.583333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
56.0,5.0,3.0,4.0,0.0,1.0,1.0,2.0,5.0,4.0,5.183333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
56.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,7.0,1.0,0.283333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
33.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,4.0,5.433333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
31.0,4.0,1.0,5.0,0.0,2.0,2.0,1.0,8.0,2.0,3.55,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
48.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,9.066666667,999.0,0.0,0.0,-1.7,94.027,-38.3,0.904,4991.6,2.0
45.0,6.0,3.0,5.0,1.0,2.0,2.0,2.0,6.0,1.0,2.883333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
24.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,10.0,5.0,2.666666667,999.0,0.0,0.0,-3.4,92.431,-26.9,0.72,5017.5,1.0
33.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,5.683333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
38.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,4.0,1.0,2.016666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
48.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,2.466666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
28.0,7.0,2.0,3.0,0.0,1.0,1.0,1.0,5.0,5.0,0.366666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1.0
50.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,2.55,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
29.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,6.0,3.0,4.683333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.958,5228.1,1.0
38.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.95,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
18.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,8.0,3.0,4.95,999.0,0.0,0.0,-1.7,94.027,-38.3,0.9,4991.6,1.0
31.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,0.716666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
34.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,3.0,8.116666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
38.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,6.0,2.0,0.716666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
57.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,0.433333333,12.0,1.0,2.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
35.0,5.0,3.0,0.0,1.0,2.0,2.0,2.0,5.0,3.0,7.2,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
77.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,4.3,999.0,0.0,0.0,-1.7,94.027,-38.3,0.898,4991.6,1.0
29.0,3.0,1.0,3.0,0.0,2.0,2.0,1.0,7.0,2.0,8.866666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
46.0,8.0,2.0,5.0,1.0,1.0,2.0,1.0,7.0,5.0,2.55,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
21.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,6.0,3.0,4.766666667,999.0,0.0,0.0,-1.7,94.055,-39.8,0.767,4991.6,2.0
43.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,1.25,999.0,0.0,0.0,-2.9,92.201,-31.4,0.861,5076.2,1.0
43.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,4.0,4.9,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
31.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,10.0,2.0,2.433333333,12.0,3.0,1.0,-1.1,94.601,-49.5,0.982,4963.6,1.0
39.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,6.0,2.0,6.116666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
44.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,7.0,5.0,3.8,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
32.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,0.883333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
43.0,6.0,1.0,4.0,0.0,1.0,1.0,1.0,5.0,3.0,1.316666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
48.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,9.0,2.0,0.183333333,999.0,0.0,0.0,-1.1,94.199,-37.5,0.881,4963.6,1.0
28.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,9.283333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
36.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,3.0,0.916666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
52.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,11.0,4.0,0.433333333,999.0,1.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
34.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,9.016666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
37.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,1.916666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
25.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.683333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1.0
48.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,1.15,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
36.0,6.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,1.883333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
27.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,2.466666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
34.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.516666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
42.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,5.0,1.216666667,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
37.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,7.0,4.0,1.95,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
41.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,6.0,4.0,2.366666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
51.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,11.0,2.0,1.033333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
27.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,7.0,4.0,1.4,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
35.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,7.0,5.0,3.316666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
31.0,5.0,3.0,4.0,1.0,2.0,2.0,1.0,11.0,1.0,1.5,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
31.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,9.0,1.0,0.083333333,999.0,0.0,0.0,-1.1,94.199,-37.5,0.879,4963.6,1.0
31.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,2.0,4.666666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
64.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,8.0,5.0,3.983333333,999.0,0.0,0.0,-1.7,94.027,-38.3,0.905,4991.6,2.0
33.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,0.583333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
41.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,5.0,2.5,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
34.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,6.0,2.0,7.05,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
41.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,11.0,3.0,2.25,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
36.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,11.0,3.0,1.166666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
59.0,3.0,2.0,5.0,0.0,2.0,1.0,2.0,6.0,3.0,0.983333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
56.0,8.0,2.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,15.68333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,2.0
59.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,7.033333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
32.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,11.0,5.0,0.983333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
40.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,0.566666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
38.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,2.0,1.066666667,3.0,3.0,2.0,-3.4,92.649,-30.1,0.715,5017.5,2.0
34.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,4.133333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
41.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,4.3,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
33.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,0.516666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
31.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,1.883333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.967,5228.1,1.0
29.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,2.8,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
38.0,4.0,1.0,3.0,0.0,2.0,1.0,2.0,6.0,3.0,4.116666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.962,5228.1,1.0
24.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3.733333333,999.0,0.0,0.0,-1.8,92.843,-50.0,1.602,5099.1,2.0
34.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,0.366666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
27.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,3.35,999.0,0.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
32.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.316666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
49.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,5.0,0.983333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
36.0,5.0,3.0,3.0,1.0,1.0,1.0,2.0,7.0,3.0,6.2,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
46.0,3.0,1.0,3.0,0.0,2.0,1.0,1.0,7.0,4.0,2.583333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
47.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,5.216666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
37.0,5.0,2.0,4.0,0.0,2.0,2.0,2.0,5.0,4.0,1.216666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
31.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,5.0,4.0,9.7,999.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
36.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,5.0,2.0,3.866666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
30.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,9.0,5.0,2.883333333,15.0,4.0,1.0,-1.1,94.199,-37.5,0.879,4963.6,2.0
32.0,7.0,2.0,4.0,1.0,2.0,1.0,1.0,11.0,3.0,1.666666667,999.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
54.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,6.0,3.0,0.7,999.0,0.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,1.0
51.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,5.0,10.88333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0
28.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,7.0,3.0,2.266666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
54.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,6.616666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.264,5099.1,2.0
31.0,4.0,2.0,4.0,0.0,2.0,1.0,2.0,5.0,2.0,1.683333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
57.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,4.316666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.259,5099.1,1.0
49.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,5.0,5.283333333,999.0,0.0,0.0,-2.9,92.963,-40.8,1.268,5076.2,1.0
45.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,5.0,3.0,2.616666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
33.0,8.0,2.0,5.0,0.0,2.0,2.0,1.0,4.0,2.0,4.3,999.0,0.0,0.0,-1.8,93.075,-47.1,1.423,5099.1,1.0
53.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,2.266666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1.0
26.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,24.11666667,999.0,0.0,0.0,-1.8,92.843,-50.0,1.811,5099.1,2.0
31.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,0.933333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
32.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,16.65,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
29.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,7.0,4.0,5.35,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
31.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,3.183333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
29.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,19.05,999.0,0.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,1.0
49.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,5.0,3.0,11.11666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
26.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,0.25,999.0,0.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
43.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,1.216666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
56.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,1.183333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
29.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,3.8,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
31.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,11.0,3.0,0.283333333,999.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
50.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,7.0,2.0,3.583333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
37.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,7.0,2.0,4.033333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.955,5228.1,1.0
42.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,1.75,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
30.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,11.0,1.0,3.483333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
25.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,7.0,4.0,0.983333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
35.0,6.0,1.0,5.0,1.0,1.0,2.0,1.0,11.0,3.0,3.283333333,3.0,1.0,2.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
37.0,7.0,2.0,4.0,0.0,1.0,1.0,1.0,11.0,4.0,1.133333333,999.0,1.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
30.0,7.0,2.0,4.0,1.0,2.0,1.0,1.0,11.0,3.0,2.733333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
33.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,5.0,5.0,18.86666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0
36.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,2.433333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
46.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
51.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,4.666666667,999.0,1.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,2.0
33.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,2.0,6.6,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0
26.0,7.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,3.233333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
40.0,3.0,3.0,4.0,0.0,1.0,1.0,2.0,5.0,4.0,2.583333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
25.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,17.8,999.0,0.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2.0
38.0,8.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,5.0,12.86666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0
54.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.616666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,2.0
50.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,2.283333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
36.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,0.116666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,1.0
43.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,3.55,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
57.0,8.0,3.0,5.0,0.0,1.0,1.0,1.0,4.0,1.0,5.366666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
38.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.683333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,1.0
27.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,5.0,2.283333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
35.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,3.0,6.666666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
28.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,2.066666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
57.0,4.0,2.0,5.0,0.0,2.0,1.0,1.0,8.0,5.0,2.683333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
40.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,11.0,4.0,0.366666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
43.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0,3.283333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
34.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,4.0,5.0,2.033333333,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
67.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,10.0,4.0,2.333333333,999.0,0.0,0.0,-3.4,92.431,-26.9,0.722,5017.5,1.0
48.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,11.0,1.0,5.15,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
35.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,3.333333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
27.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,6.816666667,1.0,1.0,2.0,-1.8,92.893,-46.2,1.299,5099.1,1.0
25.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,7.0,4.0,1.716666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
42.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,5.0,4.0,0.833333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
47.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,3.466666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
49.0,7.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,5.0,0.216666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
36.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,7.633333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,2.0
35.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,6.0,1.0,3.333333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
29.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,11.0,1.0,2.116666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
45.0,5.0,2.0,5.0,0.0,1.0,1.0,2.0,6.0,5.0,2.066666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
53.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,1.583333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
41.0,4.0,2.0,5.0,1.0,1.0,2.0,1.0,8.0,1.0,1.9,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
50.0,8.0,2.0,4.0,0.0,1.0,1.0,2.0,6.0,1.0,1.083333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
31.0,8.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,3.0,2.683333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
46.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,2.9,999.0,0.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1.0
36.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,5.0,3.0,11.88333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
43.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,4.0,2.216666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
48.0,7.0,2.0,3.0,0.0,2.0,1.0,2.0,5.0,2.0,3.35,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
31.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,5.0,4.0,3.583333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
21.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,13.66666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.435,5099.1,1.0
56.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,5.0,5.0,5.166666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1.0
54.0,8.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,4.25,999.0,0.0,0.0,1.4,94.465,-41.8,4.962,5228.1,1.0
44.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,11.0,2.0,0.716666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
31.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,1.516666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
50.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,9.783333333,999.0,1.0,1.0,-2.9,92.201,-31.4,0.859,5076.2,2.0
